title,Description,Price,Colors,Image Urls,Link
topwear,White Hand-Embroidered Cotton Tunic Top,"₹3,680",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-embroidered-cotton-tunic-tunic-top-592617_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-embroidered-cotton-tunic-tunic-top-513388_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-embroidered-cotton-tunic-tunic-top-260126_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-embroidered-cotton-tunic-tunic-top-952230_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/white-hand-embroidered-cotton-tunic-tunic-top-505122_1600x.jpg",
topwear,Solid Beige Cotton Flax Blouson Top,"₹3,090","Brown,Olive Green,Navy Blue,Black,Beige,White,Peach,Light Khakhi,Pink,Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-beige-cotton-flax-blouson-top-blouson-top-204385_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-beige-cotton-flax-blouson-top-blouson-top-592628_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-beige-cotton-flax-blouson-top-blouson-top-436148_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-beige-cotton-flax-blouson-top-blouson-top-308452_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-beige-cotton-flax-blouson-top-blouson-top-731732_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-beige-cotton-flax-blouson-top-blouson-top-640982_1600x.jpg",
topwear,Vegetable-Dyed Pink 100% Cotton Spaghetti Top,"₹3,910","Yellow,Blue,Green,Red,Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-spaghetti-top-spaghetti-top-876498_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-spaghetti-top-spaghetti-top-579924_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-spaghetti-top-spaghetti-top-582106_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-spaghetti-top-spaghetti-top-638284_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-spaghetti-top-spaghetti-top-794505_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-spaghetti-top-spaghetti-top-937639_1600x.jpg",
topwear,Handspun Oak Brown Straight Cotton Top,"₹3,180",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-oak-brown-straight-cotton-top-straight-top-893480_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-oak-brown-straight-cotton-top-straight-top-936028_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-oak-brown-straight-cotton-top-straight-top-530548_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-oak-brown-straight-cotton-top-straight-top-130287_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-oak-brown-straight-cotton-top-straight-top-851715_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handspun-oak-brown-straight-cotton-top-straight-top-438556_1600x.jpg",
topwear,Vegetable-Dyed Orange 100% Cotton A-Line Top,"₹4,380","Red,Yellow,Green,Blue,Orange","cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A8952_9a70e98e-6b1b-43db-a851-4c3a72b528bb_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A8955_d2247a65-3a63-4631-a26c-3622c6cfa3c5_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A8966_9397bb3f-1a75-4ce7-bf1e-572e0f264a09_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A8954_9490e49a-c7fa-436c-ae7a-3a1e19ed5472_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/6L3A8964_20c0d675-0ec6-40aa-ab40-dc765694bcac_1600x.jpg",
topwear,Yellow 100% Cotton High Low Tunic Top,"₹2,970","Beige,Lemon Yellow,Pink,Yellow,Green,Aqua,Wine","cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-100-cotton-high-low-tunic-top-high-low-top-122378_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-100-cotton-high-low-tunic-top-high-low-top-780912_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-100-cotton-high-low-tunic-top-high-low-top-292081_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-100-cotton-high-low-tunic-top-high-low-top-901018_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-100-cotton-high-low-tunic-top-high-low-top-681966_1600x.jpg",
topwear,Blue Block Printed A-Line Cotton Top,"₹4,340",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-a-line-peasant-top-peasant-top-525756_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-a-line-peasant-top-peasant-top-133162_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-a-line-peasant-top-peasant-top-466498_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-a-line-peasant-top-peasant-top-753157_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/floral-a-line-peasant-top-peasant-top-471233_1600x.jpg",
topwear,Vegetable-Dyed Pink 100% Cotton Paneled Top,"₹4,380","Red,Pink,Green,Orange","cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-paneled-top-straight-top-533450_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-paneled-top-straight-top-750747_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-paneled-top-straight-top-701802_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-paneled-top-straight-top-489844_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-paneled-top-straight-top-772618_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/vegetable-dyed-pink-100-cotton-paneled-top-straight-top-284900_1600x.jpg",
topwear,Solid Peach Cotton Flax Blouson Top,"₹3,090","Brown,Olive Green,Navy Blue,Black,Beige,White,Peach,Light Khakhi,Pink,Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-peach-cotton-flax-blouson-top-blouson-top-838106_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-peach-cotton-flax-blouson-top-blouson-top-149983_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-peach-cotton-flax-blouson-top-blouson-top-950765_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-peach-cotton-flax-blouson-top-blouson-top-134952_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-peach-cotton-flax-blouson-top-blouson-top-118315_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-peach-cotton-flax-blouson-top-blouson-top-524750_1600x.jpg",
topwear,Khaki Handspun Vegetable Dyed Crop Top,"₹3,660","Powder Blue,Brick Red,Powder Pink,Rust,Khakhi Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-116608_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-969317_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-639984_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-419758_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-980749_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-642806_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/khakhi-vegetable-dyed-handspun-crop-top-crop-top-top-580395_1600x.jpg",
topwear,Blue Hand Tie Dye Blouson Top,"₹3,750","Blue,Purple,Mint Green,Pink,Light Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-hand-tie-dye-blouson-top-blouson-top-986976_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-hand-tie-dye-blouson-top-blouson-top-941174_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-hand-tie-dye-blouson-top-blouson-top-297342_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-hand-tie-dye-blouson-top-blouson-top-956544_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-hand-tie-dye-blouson-top-blouson-top-785624_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/blue-hand-tie-dye-blouson-top-blouson-top-556641_1600x.jpg",
topwear,Pink Cotton Flax Button-Down Shirt,"₹1,840","Brown,Black,Beige,Yellow,Olive Green,White,Peach,Pink,Light Khakhi,Navy Blue,English Rose (Jamdani),Ash Grey,Sunset Rust,Yellow,Green","cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-button-down-shirt-button-down-top-391308_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-button-down-shirt-button-down-top-499058_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-button-down-shirt-button-down-top-703157_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-button-down-shirt-button-down-top-110709_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/pink-cotton-flax-button-down-shirt-button-down-top-125832_1600x.jpg",
topwear,White Butterfly Sleeves Cotton Crop Top,"₹3,210",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-white-crop-top-crop-top-top-144363_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-white-crop-top-crop-top-top-562985_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-white-crop-top-crop-top-top-634811_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/breezy-white-crop-top-crop-top-top-617644_1600x.jpg",
topwear,Solid Brown Cotton Flax Blouson Top,"₹3,090","Brown,Olive Green,Navy Blue,Black,Beige,White,Peach,Light Khakhi,Pink,Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brown-cotton-flax-blouson-top-blouson-top-493289_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brown-cotton-flax-blouson-top-blouson-top-645190_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brown-cotton-flax-blouson-top-blouson-top-191224_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brown-cotton-flax-blouson-top-blouson-top-358316_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brown-cotton-flax-blouson-top-blouson-top-216293_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-brown-cotton-flax-blouson-top-blouson-top-176682_1600x.jpg",
topwear,Bagru Block Print Button-Down Shirt,"₹3,480",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/black-floral-button-down-shirt-button-down-top-472376_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-floral-button-down-shirt-button-down-top-912258_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-floral-button-down-shirt-button-down-top-272851_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-floral-button-down-shirt-button-down-top-867380_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-floral-button-down-shirt-button-down-top-292271_1600x.jpg",
topwear,Light Khaki Cotton Flax Blouson Top,"₹3,090","Brown,Olive Green,Navy Blue,Black,Beige,White,Peach,Light Khakhi,Pink,Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-blouson-top-blouson-top-127658_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-blouson-top-blouson-top-927894_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-blouson-top-blouson-top-960096_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-blouson-top-blouson-top-947606_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-blouson-top-blouson-top-386004_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/light-khaki-cotton-flax-blouson-top-blouson-top-926056_1600x.jpg",
topwear,Block Printed Frilled Puff Sleeves Top,"₹3,680",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/frilled-puff-sleeve-straight-top-straight-top-142842_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/frilled-puff-sleeve-straight-top-straight-top-288184_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/frilled-puff-sleeve-straight-top-straight-top-665532_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/frilled-puff-sleeve-straight-top-straight-top-796575_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/frilled-puff-sleeve-straight-top-straight-top-211216_1600x.jpg",
topwear,Asymmetric Block Printed Floral Shirt,"₹3,670",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/asymmetric-button-down-floral-shirt-button-down-top-683132_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/asymmetric-button-down-floral-shirt-button-down-top-510806_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/asymmetric-button-down-floral-shirt-button-down-top-238030_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/asymmetric-button-down-floral-shirt-button-down-top-706522_1600x.jpg",
topwear,Black Bagru-Printed Shawl Collar Top,"₹4,040",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/black-bagru-printed-shawl-collar-top-wrap-top-488858_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-bagru-printed-shawl-collar-top-wrap-top-364652_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-bagru-printed-shawl-collar-top-wrap-top-309804_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-bagru-printed-shawl-collar-top-wrap-top-420786_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/black-bagru-printed-shawl-collar-top-wrap-top-282744_1600x.jpg",
topwear,Crimson Crinkled Cotton Polka Dot Peplum Top,"₹4,120",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/crimson-polka-dot-peplum-top-peplum-top-533043_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/crimson-polka-dot-peplum-top-peplum-top-606179_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/crimson-polka-dot-peplum-top-peplum-top-585465_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/crimson-polka-dot-peplum-top-peplum-top-152482_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/crimson-polka-dot-peplum-top-peplum-top-580778_1600x.jpg",
topwear,Red Crinkled Cotton Button-Down Top,"₹2,770",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/100-crinkled-cotton-button-down-top-button-downbutton-up-top-444591_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/100-crinkled-cotton-button-down-top-button-downbutton-up-top-488448_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/100-crinkled-cotton-button-down-top-button-downbutton-up-top-987519_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/100-crinkled-cotton-button-down-top-button-downbutton-up-top-567356_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/100-crinkled-cotton-button-down-top-button-downbutton-up-top-847328_1600x.jpg",
topwear,Brick Red Floral Block Print Straight Top,"₹3,640",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-straight-fit-top-straight-top-141818_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-straight-fit-top-straight-top-846818_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-straight-fit-top-straight-top-789360_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-straight-fit-top-straight-top-489138_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-straight-fit-top-straight-top-401825_1600x.jpg",
topwear,Off-White Cotton Checkered Flared Top,"₹3,450",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/comfy-checks-handspun-flared-top-flared-top-264145_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfy-checks-handspun-flared-top-flared-top-569889_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfy-checks-handspun-flared-top-flared-top-739167_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfy-checks-handspun-flared-top-flared-top-832187_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfy-checks-handspun-flared-top-flared-top-9761600_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/comfy-checks-handspun-flared-top-flared-top-886019_1600x.jpg",
topwear,Navy Blue Crinkled Cotton Off Shoulder Top,"₹4,310",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-off-shoulder-blouse-blouse-top-442009_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-off-shoulder-blouse-blouse-top-509002_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-off-shoulder-blouse-blouse-top-991097_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-off-shoulder-blouse-blouse-top-725813_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-off-shoulder-blouse-blouse-top-787745_1600x.jpg",
topwear,Hand Beaded Cotton Poplin Button-Down Top,"₹3,150",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/handbeaded-cotton-poplin-button-down-top-button-down-top-276120_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handbeaded-cotton-poplin-button-down-top-button-down-top-180550_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handbeaded-cotton-poplin-button-down-top-button-down-top-125088_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handbeaded-cotton-poplin-button-down-top-button-down-top-588589_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handbeaded-cotton-poplin-button-down-top-button-down-top-781510_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/handbeaded-cotton-poplin-button-down-top-button-down-top-502437_1600x.jpg",
topwear,Salmon Pink Hand-Embroidered Flared Top,"₹3,500",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-hand-embroidered-godet-top-godet-top-337707_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-hand-embroidered-godet-top-godet-top-488509_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-hand-embroidered-godet-top-godet-top-379884_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-hand-embroidered-godet-top-godet-top-265656_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-hand-embroidered-godet-top-godet-top-182602_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/salmon-pink-hand-embroidered-godet-top-godet-top-650315_1600x.jpg",
topwear,Off-White and Sky Blue A-Line Yoked Top,"₹4,360",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-619523_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-998928_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-260756_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-923966_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-592569_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-183281_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/off-white-and-sky-blue-yoked-a-line-top-yoked-top-965980_1600x.jpg",
topwear,Bagru Block Print Loose Fit Tunic,"₹3,580",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/casual-brick-red-bagru-printed-tunic-tunic-top-559342_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/casual-brick-red-bagru-printed-tunic-tunic-top-182692_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/casual-brick-red-bagru-printed-tunic-tunic-top-511025_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/casual-brick-red-bagru-printed-tunic-tunic-top-973137_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/casual-brick-red-bagru-printed-tunic-tunic-top-910989_1600x.jpg",
topwear,Yellow Hand Tie Dyed Shirred Blouson Top,"₹3,730","Mint Green,Yellow,Blue,Purple,Pink","cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-998140_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-820404_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-481488_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-859725_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-725216_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-989445_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/yellow-hand-tie-dyed-shirred-blouson-top-blouson-top-937158_1600x.jpg",
topwear,Flannel Cloudy Grey Frilled Short Top,"₹3,100","Cloudy Grey,Dusk Beige","cdn.shopify.com/s/files/1/0534/2501/2925/products/flannel-cloudy-grey-frilled-short-top-yoked-top-551284_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flannel-cloudy-grey-frilled-short-top-yoked-top-431551_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flannel-cloudy-grey-frilled-short-top-yoked-top-216490_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flannel-cloudy-grey-frilled-short-top-yoked-top-897344_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flannel-cloudy-grey-frilled-short-top-yoked-top-141508_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flannel-cloudy-grey-frilled-short-top-yoked-top-666868_1600x.jpg",
topwear,Solid Navy Blue Cotton Flax Blouson Top,"₹3,090","Brown,Olive Green,Navy Blue,Black,Beige,White,Peach,Light Khakhi,Pink,Yellow","cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-navy-blue-cotton-flax-blouson-top-blouson-top-949457_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-navy-blue-cotton-flax-blouson-top-blouson-top-247043_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-navy-blue-cotton-flax-blouson-top-blouson-top-441676_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-navy-blue-cotton-flax-blouson-top-blouson-top-458484_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-navy-blue-cotton-flax-blouson-top-blouson-top-363347_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/solid-navy-blue-cotton-flax-blouson-top-blouson-top-152354_1600x.jpg",
topwear,Navy Blue Striped Back Tie Up Wrap Top,"₹2,980",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-345634_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-936290_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-968240_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-781131_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-102037_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-323942_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/navy-blue-striped-back-tie-up-wrap-top-wrap-top-870217_1600x.jpg",
topwear,Bagru Block Print Welt Pocket Top,"₹3,480",,"cdn.shopify.com/s/files/1/0534/2501/2925/products/flap-welt-pockets-flared-top-flared-top-314708_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flap-welt-pockets-flared-top-flared-top-552383_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flap-welt-pockets-flared-top-flared-top-695470_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flap-welt-pockets-flared-top-flared-top-303035_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/flap-welt-pockets-flared-top-flared-top-976709_1600x.jpg",
topwear,Mauve Corduroy Button-Down Pocket Shirt,"₹4,260","Barn Red (Waffle),Navy Blue (Waffle),Olive Green (Waffle),Beige,Sage Green,Mauve","cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-106996_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-333142_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-276042_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-465286_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-906691_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-939261_1600x.jpg,cdn.shopify.com/s/files/1/0534/2501/2925/products/mauve-corduroy-button-down-pocket-shirt-button-down-top-299663_1600x.jpg",
